Age,Gender,Experience,Education,Interview Score,Test Score,Salary
23,f,9,Ma,7,10,4974.4
28,f,9,PhD,8,9,4974.25
26,f,11,PhD,7,8,4973.93
30,f,9,PhD,8,8,4973.81
26,f,11,Ma,8,8,4973.81
27,f,6,PhD,7,9,4973.31
25,m,13,Ma,9,7,4973.29
26,m,10,PhD,6,8,4973.25
28,f,10,Ma,6,7,4973.12
30,m,11,Ma,8,9,4972.85
29,m,10,PhD,8,9,4972.84
28,m,10,Ma,9,9,4972.26
26,m,12,Ma,9,8,4972.19
25,m,8,PhD,8,9,4972.15
28,m,8,Ma,6,8,4971.8
28,m,9,Ma,8,8,4971.6
23,f,11,PhD,8,9,4971.42
28,f,9,Ma,9,9,4971.39
26,m,12,PhD,7,9,4971.31
29,m,11,PhD,8,9,4971.04
28,m,9,Ma,7,7,4971
28,m,10,PhD,7,9,4970.91
29,m,13,PhD,8,8,4970.72
29,m,9,PhD,7,8,4970.71
30,f,8,Ma,9,9,4970.69
26,m,10,PhD,8,9,4970.68
28,m,11,PhD,7,10,4970.62
29,m,13,Ma,8,8,4970.41
25,f,9,PhD,7,9,4970.25
27,m,7,Ma,9,8,4970.12
26,f,10,Ma,7,9,4969.96
32,f,10,Ma,9,8,4969.87
28,m,12,Ma,7,8,4969.72
30,f,9,Ma,9,9,4969.71
24,m,11,Ma,8,9,4969.63
30,m,11,PhD,8,10,4969.59
26,m,14,Ma,9,9,4969.49
27,f,9,Ma,7,8,4969.33
27,m,11,Ma,8,8,4969.13
23,f,9,Ma,7,8,4968.61
29,f,10,Ma,8,7,4968.51
27,m,11,PhD,7,10,4968.42
25,m,10,Ma,8,9,4968.23
26,m,10,PhD,7,9,4967.96
28,m,10,PhD,10,10,4967.8
30,m,10,PhD,8,9,4967.65
27,f,10,Ma,7,8,4967.46
26,f,10,Ma,8,7,4967.4
29,m,11,PhD,8,10,4967.32
28,m,13,PhD,7,8,4967.19
24,f,11,Ma,8,9,4966.79
26,m,9,Ma,9,9,4966.74
28,m,9,PhD,8,8,4966.67
28,m,10,Ma,7,9,4966.61
27,m,9,PhD,7,8,4966.57
31,f,9,Ma,7,9,4966.52
31,f,10,Ma,8,7,4966.51
30,f,7,Ma,8,7,4966.44
26,m,9,PhD,7,10,4966.3
28,f,9,PhD,8,9,4966.29
25,f,9,PhD,8,10,4966.17
25,f,11,Ma,7,7,4966.12
28,m,9,Ma,8,8,4966.1
29,m,6,PhD,8,8,4966.06
29,m,10,Ma,8,9,4965.95
31,f,10,Ma,8,9,4965.76
27,m,9,PhD,8,9,4965.39
24,m,10,PhD,6,7,4965.3
28,f,11,Ma,6,6,4965.07
28,m,9,PhD,7,9,4964.85
30,m,14,Ma,8,9,4964.83
26,m,8,PhD,9,10,4964.8
32,m,13,Ma,7,8,4964.71
26,f,12,PhD,8,6,4964.58
27,m,13,Ma,6,8,4964.34
25,m,11,Ma,8,9,4963.99
31,m,11,Ma,8,10,4963.98
30,m,9,PhD,7,9,4963.86
28,f,11,Ma,7,8,4963.81
29,f,10,Ma,7,9,4963.8
26,m,12,PhD,7,9,4963.74
30,f,9,Ma,7,8,4963.67
24,m,10,Ma,7,8,4963.59
30,m,9,Ma,6,7,4963.43
31,f,10,PhD,8,8,4963.37
27,f,8,PhD,8,8,4963.24
33,m,10,PhD,8,7,4963.16
25,f,10,Ma,8,8,4963.06
32,m,11,Ma,7,7,4963
30,m,9,Ma,7,9,4962.95
28,m,11,PhD,8,9,4962.92
30,f,11,PhD,6,8,4962.46
30,m,13,Ma,7,9,4962.42
27,m,9,PhD,7,10,4962.38
24,m,9,Ma,6,8,4962.37
28,f,10,PhD,7,7,4962.21
28,f,13,PhD,8,8,4962.1
29,f,10,PhD,6,8,4961.83
26,m,9,PhD,8,9,4961.79
30,m,12,PhD,6,7,4961.57
26,f,11,Ma,8,9,4961.33
30,f,7,PhD,9,8,4961.11
29,f,9,Ma,8,9,4960.93
25,f,12,Ma,8,8,4960.79
32,m,15,Ma,8,9,4960.59
22,f,10,PhD,8,9,4960.36
25,f,9,PhD,8,7,4960.16
26,f,9,PhD,8,10,4960.12
27,f,10,Ma,8,8,4960.05
25,f,13,PhD,7,9,4960.01
29,f,10,Ma,7,10,4960.01
33,f,10,PhD,8,8,4959.73
29,f,12,Ma,8,9,4959.61
29,f,12,Ma,6,8,4959.59
27,m,12,Ma,10,10,4959.3
25,f,9,Ma,7,10,4959.28
32,f,8,Ma,7,10,4959.24
28,m,8,PhD,8,9,4959.14
32,m,13,PhD,6,9,4959.13
25,f,10,PhD,7,8,4959.12
34,f,8,PhD,8,9,4958.95
27,m,11,Ma,8,9,4958.73
29,m,9,PhD,8,10,4958.56
30,m,8,PhD,7,8,4958.28
28,f,10,Ma,6,8,4958.16
23,m,11,PhD,8,9,4957.98
28,f,8,PhD,7,9,4957.88
31,f,10,Ma,8,8,4957.66
28,f,9,Ma,5,6,4957.63
25,m,9,Ma,7,8,4957.53
24,m,10,PhD,7,9,4957.14
31,f,11,Ma,7,9,4957
31,f,11,PhD,7,8,4956.99
29,f,9,Ma,8,8,4956.99
27,m,9,PhD,9,9,4956.99
25,m,14,Ma,9,10,4956.89
29,f,7,PhD,6,8,4956.87
30,m,10,PhD,7,9,4956.85
26,f,10,Ma,8,9,4956.82
30,f,12,Ma,7,8,4956.7
26,f,9,PhD,7,9,4956.68
24,f,9,PhD,7,10,4956.45
29,f,8,Ma,7,9,4956.36
30,m,6,PhD,8,9,4956.35
24,m,10,Ma,7,9,4956.15
27,m,10,PhD,6,7,4956.11
24,m,10,Ma,8,10,4956.11
32,m,11,Ma,8,7,4955.78
29,m,11,Ma,7,9,4955.76
28,m,10,PhD,6,8,4955.54
29,f,10,PhD,8,9,4955.23
27,m,9,PhD,6,8,4954.96
30,f,9,PhD,8,8,4954.96
32,f,11,Ma,6,7,4954.8
26,f,11,Ma,7,9,4954.63
29,m,8,PhD,7,7,4954.52
31,f,12,Ma,8,8,4954.51
27,f,10,Ma,9,8,4954.41
29,m,11,Ma,7,7,4954.19
26,m,10,PhD,8,8,4953.91
26,f,8,PhD,8,7,4953.68
25,f,10,Ma,7,9,4953.52
28,m,9,PhD,6,8,4953.42
26,f,9,PhD,8,8,4953.34
27,m,7,PhD,7,10,4953.28
27,m,13,Ma,8,8,4952.97
30,f,11,PhD,7,8,4952.88
28,m,10,Ma,8,9,4952.85
23,m,10,PhD,7,9,4952.83
24,f,9,PhD,8,8,4952.75
26,f,10,PhD,7,9,4952.41
29,m,9,PhD,7,8,4952.4
31,f,11,Ma,7,9,4952.32
29,m,10,PhD,9,8,4952.29
28,f,11,PhD,7,9,4952.29
26,m,10,Ma,8,10,4952.29
28,m,11,Ma,7,8,4952.23
30,f,8,Ma,7,9,4952.19
28,m,9,Ma,7,8,4951.94
33,f,12,PhD,9,9,4951.71
27,f,9,Ma,8,9,4951.63
26,f,9,PhD,7,9,4951.59
31,m,10,PhD,7,8,4951.58
25,f,9,Ma,8,7,4951.51
25,f,10,Ma,7,7,4951.39
26,f,12,Ma,8,10,4951.28
25,f,10,Ma,7,9,4951.21
30,m,9,Ma,7,9,4951.01
27,f,10,PhD,7,7,4951
32,f,9,Ma,7,8,4950.98
30,f,10,PhD,7,7,4950.76
26,f,11,Ma,8,10,4950.64
23,f,9,Ma,6,8,4950.56
25,m,10,PhD,8,9,4950.44
25,f,9,Ma,8,9,4950.34
28,m,9,PhD,8,8,4950.33
33,f,10,Ma,6,8,4950.23
27,m,7,PhD,6,8,4950.21
24,m,5,Ma,8,9,4950.2
24,m,13,Ma,8,9,4950.19
25,f,11,Ma,8,9,4949.96
27,f,12,Ma,8,8,4949.84
35,f,10,PhD,8,9,4949.18
28,f,10,Ma,9,9,4949.09
25,f,11,Ma,7,10,4948.94
29,m,9,PhD,8,8,4948.89
29,f,9,Ma,7,9,4948.8
29,m,10,PhD,7,9,4948.56
26,m,10,Ma,7,9,4948.53
25,f,11,Ma,9,7,4948.41
27,m,10,PhD,9,10,4947.98
28,f,12,Ma,6,7,4947.91
31,f,12,Ma,7,9,4947.5
28,f,10,PhD,7,7,4947.11
30,m,11,PhD,7,8,4947.08
26,f,10,Ma,9,9,4947.06
30,m,11,Ma,7,7,4947.05
25,m,10,Ma,8,9,4946.87
32,m,11,Ma,6,7,4946.22
29,f,9,Ma,7,8,4946.2
27,f,8,Ma,7,8,4946.12
27,m,10,Ma,7,7,4946.08
28,m,9,Ma,8,8,4945.99
28,f,8,Ma,8,9,4945.98
27,m,11,Ma,6,7,4945.87
28,m,8,Ma,8,8,4945.83
26,f,9,Ma,7,8,4945.65
27,m,12,Ma,6,7,4945.43
27,m,10,Ma,9,7,4945.41
27,f,10,PhD,6,8,4945.26
24,f,8,PhD,8,8,4945.24
33,f,10,Ma,9,10,4945.02
29,m,13,Ma,8,9,4944.95
27,m,9,Ma,8,9,4944.84
33,f,10,Ma,8,7,4944.6
29,f,9,PhD,7,9,4944.57
30,m,12,Ma,8,9,4944.31
30,m,9,PhD,9,8,4944.12
24,f,9,PhD,7,9,4944.12
28,f,12,PhD,8,8,4944.07
32,m,10,PhD,9,8,4944
27,f,7,Ma,8,8,4943.68
31,m,11,PhD,9,7,4943.66
27,f,10,Ma,9,9,4943.65
25,f,11,PhD,7,8,4943.44
27,f,12,Ma,8,9,4943.36
26,m,11,Ma,8,8,4943.26
30,f,9,PhD,8,9,4943.14
27,f,9,PhD,7,9,4943.05
29,f,10,Ma,9,8,4942.85
31,m,12,PhD,8,8,4942.73
28,f,13,Ma,9,8,4942.68
27,f,10,PhD,10,10,4942.61
30,f,9,Ma,9,8,4942.52
26,m,11,PhD,9,8,4942.31
26,m,9,Ma,7,8,4942.06
24,m,6,PhD,7,9,4942.01
22,f,14,Ma,8,8,4941.91
26,m,9,PhD,7,10,4941.83
33,m,9,Ma,7,8,4941.68
28,m,8,Ma,7,10,4941.43
27,m,10,Ma,8,10,4941.19
30,m,10,PhD,7,8,4941.18
30,f,10,PhD,9,9,4941.17
27,f,10,PhD,9,8,4941.03
29,m,9,PhD,7,8,4940.99
28,f,9,PhD,9,8,4940.89
25,f,9,Ma,9,8,4940.63
26,f,10,Ma,8,9,4940.49
30,m,7,Ma,9,8,4940.33
30,f,12,PhD,7,10,4940.28
24,f,11,Ma,8,8,4940.25
27,f,9,PhD,8,9,4940.05
30,m,10,PhD,7,9,4939.62
29,f,12,PhD,8,8,4939.46
23,f,10,PhD,7,9,4939.3
30,m,10,Ma,7,9,4939.25
30,m,9,PhD,8,8,4939.23
27,f,13,Ma,8,7,4939.22
24,m,13,Ma,8,10,4939.09
26,m,12,Ma,7,9,4938.92
30,m,11,Ma,8,9,4938.89
29,f,12,Ma,7,9,4938.69
27,m,9,PhD,8,6,4938.65
30,f,7,Ma,5,7,4938.57
28,f,10,PhD,7,8,4938.55
29,m,9,PhD,6,5,4938.54
28,f,12,Ma,8,8,4938.41
26,f,11,PhD,5,7,4938.2
23,f,13,Ma,7,9,4938.16
29,f,9,PhD,7,9,4937.99
25,m,9,Ma,9,10,4937.97
30,m,11,Ma,6,8,4937.69
25,f,10,Ma,7,8,4937.64
28,f,9,Ma,8,8,4937.59
29,f,10,Ma,7,9,4937.55
29,m,10,PhD,9,9,4937.48
26,f,9,Ma,8,9,4937.24
28,m,11,PhD,8,9,4937.14
31,f,8,Ma,9,8,4937.13
25,f,10,PhD,8,10,4937.13
33,f,8,PhD,9,9,4936.83
26,f,11,PhD,8,10,4936.61
30,f,9,Ma,7,10,4936.45
27,m,7,Ma,9,8,4936.37
35,m,12,Ma,7,7,4936.34
29,f,10,PhD,8,8,4935.99
30,f,13,Ma,8,9,4935.99
24,m,10,Ma,6,7,4935.98
29,f,9,PhD,8,8,4935.83
26,m,9,Ma,9,8,4935.67
26,f,9,PhD,6,6,4935.63
27,m,10,PhD,7,7,4935.56
30,m,8,PhD,6,6,4935.54
30,f,9,PhD,8,8,4935.47
32,f,13,PhD,7,8,4935.42
22,f,12,Ma,8,10,4935.28
27,m,8,Ma,8,7,4935.14
22,f,10,Ma,6,8,4935.03
29,f,10,Ma,7,9,4934.92
28,m,11,PhD,7,9,4934.79
21,f,11,Ma,8,8,4934.62
30,f,9,Ma,7,9,4934.41
25,f,10,PhD,8,10,4934.24
27,f,13,Ma,8,8,4934.01
27,f,13,PhD,8,9,4933.91
30,m,12,Ma,7,10,4933.72
26,f,8,Ma,7,10,4933.64
22,f,9,Ma,8,10,4933.47
28,f,11,PhD,9,9,4933.21
25,f,11,Ma,8,8,4933.13
26,m,8,Ma,8,8,4933.02
25,m,9,PhD,7,8,4932.95
28,m,9,Ma,7,8,4932.9
20,f,10,Ma,7,9,4932.89
31,m,11,PhD,8,8,4932.69
27,m,11,Ma,7,9,4932.49
27,f,12,PhD,8,9,4932.46
29,m,9,Ma,6,6,4932.08
26,f,12,PhD,8,7,4932.07
25,f,10,Ma,8,9,4932.06
27,f,12,Ma,7,8,4931.73
26,f,10,Ma,8,8,4931.59
26,m,12,Ma,9,10,4931.45
28,f,8,PhD,7,9,4931.26
27,m,10,PhD,7,9,4931.24
27,f,10,Ma,8,8,4931.17
31,m,10,Ma,9,9,4931.15
30,m,9,Ma,8,9,4930.96
26,f,8,PhD,8,9,4930.92
26,m,9,PhD,8,7,4930.78
28,m,11,Ma,7,9,4930.78
22,m,13,Ma,8,8,4930.68
26,m,12,Ma,9,8,4930.61
33,f,9,Ma,8,9,4930.54
28,m,10,PhD,7,8,4930.46
25,f,11,PhD,7,9,4930.15
27,f,10,PhD,7,9,4930.14
25,f,9,PhD,7,8,4930.13
29,f,11,Ma,7,10,4930.04
24,f,7,Ma,7,9,4930.03
24,f,9,PhD,7,7,4929.84
24,m,7,Ma,8,9,4929.74
25,m,11,Ma,7,7,4929.43
20,m,11,Ma,7,7,4929.33
26,f,11,Ma,7,10,4929.31
24,f,11,PhD,7,8,4929.18
26,f,11,Ma,8,9,4928.88
31,f,9,Ma,9,8,4928.66
27,f,8,Ma,7,10,4928.39
25,f,10,PhD,6,8,4928.28
29,m,9,PhD,5,8,4928.22
26,m,10,PhD,7,10,4928.05
28,m,10,PhD,7,9,4927.97
24,m,12,PhD,6,8,4927.95
24,m,10,PhD,6,8,4927.89
28,f,10,PhD,8,9,4927.51
25,f,10,PhD,8,10,4927.44
30,f,11,Ma,8,7,4927.39
32,f,10,Ma,9,9,4927.38
29,f,11,PhD,7,7,4927.36
28,f,9,Ma,7,8,4927.3
29,f,10,Ma,8,9,4927.24
27,m,13,Ma,8,8,4927.19
26,f,11,Ma,9,10,4927.12
25,f,9,PhD,7,9,4926.97
27,f,10,Ma,8,9,4926.49
30,m,10,Ma,8,8,4926.39
29,m,10,PhD,6,7,4926.13
25,f,11,PhD,8,8,4926.07
31,m,9,Ma,7,9,4926
32,f,12,Ma,9,8,4925.98
27,f,11,Ma,9,8,4925.93
27,f,7,PhD,8,8,4925.88
29,m,10,PhD,8,9,4925.84
26,m,11,Ma,6,8,4925.71
26,m,7,PhD,9,8,4925.6
29,m,8,Ma,7,8,4925.53
29,f,12,Ma,6,6,4925.48
24,m,9,PhD,9,8,4925.44
24,f,9,PhD,8,8,4925.24
31,m,8,Ma,9,8,4925.24
25,f,11,Ma,6,8,4925.12
23,m,10,PhD,8,7,4925.08
29,f,9,Ma,8,9,4924.99
25,f,8,PhD,8,7,4924.86
29,f,9,PhD,8,9,4924.84
26,m,10,PhD,8,8,4924.65
24,m,10,PhD,7,8,4924.42
29,f,5,Ma,9,10,4924.35
25,f,12,Ma,7,8,4924.32
32,m,9,PhD,9,8,4924.22
23,m,11,Ma,9,7,4923.46
31,m,10,Ma,8,8,4923.19
26,f,12,PhD,7,9,4923.17
30,m,11,PhD,7,8,4922.92
26,f,12,PhD,8,10,4922.3
29,f,10,PhD,9,8,4922.23
31,f,7,PhD,8,8,4922.14
31,m,11,Ma,7,9,4921.66
34,f,12,Ma,7,10,4921.38
29,m,12,Ma,7,8,4921.29
23,m,11,Ma,7,8,4921.28
27,m,10,Ma,7,8,4921.17
30,m,10,PhD,8,10,4921.12
28,f,9,PhD,7,7,4920.83
29,m,9,PhD,8,9,4920.83
26,m,10,Ma,8,9,4920.39
29,m,11,Ma,7,10,4920.3
24,m,11,Ma,8,8,4920
23,m,9,PhD,6,7,4919.97
30,f,10,PhD,7,8,4919.9
28,f,13,PhD,7,9,4919.87
24,m,11,PhD,8,7,4919.85
26,f,10,Ma,7,9,4919.8
31,m,10,PhD,7,9,4919.79
28,m,10,PhD,7,9,4919.49
28,f,11,PhD,7,9,4919.37
28,f,13,PhD,6,7,4919.3
26,f,10,Ma,6,8,4919.23
25,f,9,Ma,8,8,4919.16
26,m,9,PhD,7,10,4919.15
25,m,10,Ma,7,8,4919.06
29,f,12,Ma,5,7,4918.75
30,f,12,Ma,8,8,4918.51
31,m,10,Ma,8,9,4918.47
27,m,9,Ma,9,8,4918.41
32,m,11,Ma,8,8,4918.4
25,m,9,Ma,7,6,4918.31
26,m,8,Ma,9,10,4918.29
31,f,10,Ma,8,8,4918.23
29,m,12,PhD,7,8,4918.19
25,f,8,Ma,8,9,4918.05
27,f,9,PhD,8,8,4918.04
25,m,11,PhD,9,8,4918.03
30,f,11,PhD,8,8,4917.92
23,f,13,Ma,6,8,4917.92
27,f,12,PhD,8,9,4917.82
25,m,12,Ma,7,9,4917.02
28,f,11,PhD,7,8,4916.92
28,f,9,Ma,7,8,4916.87
29,f,8,Ma,8,8,4916.68
27,m,11,Ma,8,8,4916.62
28,m,8,Ma,8,9,4916.6
27,f,12,PhD,8,6,4916.52
30,m,10,Ma,8,9,4916.07
28,m,12,PhD,7,8,4916.03
27,m,9,PhD,8,8,4916.01
29,f,9,PhD,8,8,4916
32,f,9,Ma,7,9,4915.76
26,f,8,Ma,6,8,4915.58
29,m,14,Ma,7,9,4915.48
26,f,9,PhD,7,9,4915.48
28,m,10,PhD,7,10,4915.43
30,f,8,PhD,7,7,4915.33
26,f,12,Ma,7,7,4915.2
26,f,10,PhD,8,8,4915.14
26,f,7,PhD,8,7,4915.03
26,m,11,Ma,8,8,4914.79
28,m,8,PhD,6,9,4914.63
30,m,11,Ma,8,8,4914.32
26,m,12,PhD,9,8,4914.25
26,f,10,Ma,7,9,4914.24
27,m,13,PhD,8,7,4914.21
28,f,14,PhD,8,9,4914.05
27,f,10,PhD,8,10,4913.99
29,m,12,Ma,9,9,4913.71
35,f,11,Ma,6,9,4913.55
23,f,9,PhD,8,9,4913.47
32,f,10,PhD,7,8,4913.35
27,m,9,Ma,7,9,4913.25
26,f,10,Ma,8,9,4913.24
28,f,8,PhD,7,9,4913.2
30,m,11,Ma,7,8,4913.18
25,f,9,PhD,8,9,4913.13
25,f,9,PhD,9,9,4913.06
27,m,9,PhD,8,8,4912.96
26,f,11,Ma,7,8,4912.86
26,m,8,Ma,8,10,4912.75
24,m,8,Ma,9,9,4912.66
28,f,12,PhD,8,8,4912.23
30,f,6,PhD,8,8,4912.19
28,m,9,PhD,9,8,4912.19
30,f,11,PhD,7,8,4912.13
26,m,10,Ma,7,8,4911.64
23,m,11,PhD,8,9,4911.56
30,f,8,PhD,7,9,4911.51
32,f,8,Ma,8,9,4911.3
29,f,9,PhD,8,9,4910.9
26,f,8,PhD,6,7,4910.83
28,f,8,PhD,7,8,4910.81
27,f,9,PhD,7,8,4910.65
32,f,9,Ma,6,7,4910.48
31,f,12,Ma,8,8,4910.42
27,m,8,PhD,8,9,4910.4
32,f,10,PhD,7,9,4910.09
26,m,10,PhD,7,8,4910.04
25,m,11,PhD,7,7,4909.4
30,m,9,Ma,8,9,4909.3
26,m,12,PhD,7,7,4909.09
26,m,10,Ma,7,8,4908.84
26,m,11,Ma,7,8,4908.52
25,m,10,Ma,8,7,4908.46
27,m,10,PhD,8,10,4908.44
28,m,10,Ma,8,10,4908.36
27,m,12,Ma,9,9,4908.35
29,m,11,Ma,6,8,4908.29
25,f,8,Ma,9,9,4908.24
28,f,8,Ma,8,9,4907.92
27,m,9,Ma,7,10,4907.91
28,m,5,PhD,8,10,4907.83
25,m,9,PhD,7,8,4907.67
24,f,10,Ma,8,9,4907.62
25,m,10,Ma,7,10,4907.62
32,f,11,PhD,8,9,4907.11
28,f,10,Ma,7,7,4907.03
27,f,10,PhD,6,7,4906.72
32,f,7,PhD,8,10,4906.69
24,m,9,PhD,7,9,4906.48
25,f,10,Ma,6,9,4906.33
28,f,10,PhD,6,8,4906.18
29,f,10,Ma,7,8,4906.15
23,f,9,PhD,6,7,4906.09
24,m,10,PhD,8,9,4906.04
26,m,13,Ma,7,9,4905.91
28,m,11,Ma,7,8,4905.89
28,m,9,PhD,8,8,4905.79
27,m,10,PhD,9,8,4905.73
26,m,9,PhD,7,8,4905.69
26,f,8,Ma,8,8,4905.47
29,m,11,Ma,6,7,4905.08
26,m,14,Ma,7,8,4904.99
31,f,12,Ma,8,9,4904.91
29,f,8,Ma,8,8,4904.34
31,f,10,Ma,7,8,4904.3
26,m,12,Ma,7,8,4904.24
26,m,7,Ma,10,9,4904.21
31,f,9,Ma,7,9,4904.16
32,f,12,Ma,8,9,4904.15
27,f,10,PhD,7,10,4904.13
28,f,12,Ma,8,8,4904.09
29,m,8,PhD,7,8,4903.97
29,m,9,Ma,7,6,4903.86
29,m,11,Ma,7,9,4903.82
27,f,9,PhD,8,7,4903.79
30,f,9,Ma,6,8,4903.7
28,f,11,Ma,8,8,4903.22
25,f,12,Ma,8,8,4903.09
33,f,12,Ma,8,8,4902.91
31,f,7,Ma,8,9,4902.87
28,f,8,PhD,9,9,4902.85
25,m,7,PhD,9,8,4902.81
28,m,11,Ma,8,9,4902.78
26,m,9,Ma,8,8,4902.74
30,f,8,Ma,9,8,4902.69
30,f,10,Ma,9,9,4902.68
28,m,8,PhD,6,8,4902.52
29,f,13,Ma,7,7,4902.19
27,f,8,PhD,7,7,4902.09
29,m,10,PhD,9,9,4902.02
26,m,10,PhD,8,7,4901.66
30,f,8,Ma,8,8,4901.55
26,f,11,Ma,9,9,4901.33
29,f,12,Ma,6,7,4901.29
26,m,9,PhD,8,8,4901.23
29,m,10,Ma,8,8,4901.19
26,m,10,PhD,8,9,4901.15
26,f,10,PhD,7,10,4900.89
28,f,11,PhD,7,8,4900.84
29,m,11,PhD,7,9,4900.82
27,m,10,Ma,7,8,4900.76
28,m,7,Ma,6,8,4900.55
28,f,12,Ma,7,9,4900.45
31,m,12,Ma,8,8,4900.43
32,f,11,Ma,7,7,4900.09
24,m,10,PhD,7,8,4900.09
30,f,8,Ma,5,8,4900.08
26,f,12,PhD,8,8,4899.96
29,f,10,PhD,7,9,4899.92
30,m,10,Ma,8,8,4899.75
27,f,10,Ma,7,8,4899.72
26,f,11,Ma,7,8,4899.65
26,f,10,Ma,6,8,4899.54
23,m,12,Ma,8,8,4899.42
24,f,11,PhD,8,9,4899.32
27,f,12,Ma,7,9,4899.3
24,f,11,Ma,8,9,4899.3
26,m,10,PhD,8,8,4899.29
27,m,12,Ma,8,8,4899.22
29,f,11,PhD,7,8,4898.66
29,f,10,PhD,8,8,4898.51
30,m,12,Ma,8,8,4898.37
27,m,13,PhD,8,9,4898.13
28,f,10,PhD,8,9,4898.05
25,m,12,PhD,6,8,4897.56
25,f,9,Ma,7,7,4897.38
27,m,11,Ma,7,9,4897.36
20,m,13,PhD,7,9,4897.36
25,m,8,Ma,8,9,4897.29
25,m,9,Ma,8,8,4897.19
31,f,12,PhD,8,8,4897.1
24,f,8,Ma,7,9,4896.97
31,f,10,PhD,9,8,4896.9
30,f,7,Ma,8,9,4896.83
26,f,8,Ma,8,8,4896.78
32,m,7,Ma,8,10,4896.71
27,f,9,Ma,8,9,4896.67
28,m,10,Ma,6,7,4896.65
25,f,11,PhD,7,10,4896.51
28,f,9,PhD,8,8,4896.45
27,m,9,Ma,7,9,4896.35
25,m,9,PhD,8,8,4896.3
28,m,12,PhD,10,9,4896.19
29,m,10,Ma,6,8,4896.15
30,f,10,Ma,7,8,4896.11
31,f,13,Ma,6,7,4895.95
30,m,11,PhD,7,9,4895.75
28,m,8,Ma,7,8,4895.54
31,f,13,Ma,10,10,4895.45
26,f,9,Ma,7,8,4895.42
25,m,11,Ma,8,8,4895.28
30,f,12,Ma,6,8,4895.22
28,m,9,PhD,7,8,4895.1
24,m,9,PhD,7,9,4895.03
25,m,9,PhD,7,7,4894.96
29,f,10,Ma,6,8,4894.94
31,m,9,PhD,8,8,4894.81
27,m,10,Ma,8,8,4894.68
25,m,10,Ma,7,8,4894.67
25,f,13,Ma,7,9,4894.45
30,m,8,Ma,8,8,4894.28
24,f,10,Ma,8,10,4894.24
30,m,11,Ma,7,9,4894.11
26,f,8,PhD,8,8,4893.99
28,m,9,PhD,9,8,4893.9
34,f,12,PhD,6,7,4893.58
27,m,12,Ma,8,10,4893.55
27,f,11,Ma,8,9,4893.46
26,m,10,Ma,8,7,4893.43
29,m,12,Ma,10,9,4893.33
29,f,9,Ma,7,8,4893.24
30,m,10,Ma,7,8,4893.08
26,f,12,Ma,7,9,4892.89
26,m,8,PhD,7,8,4892.85
26,m,8,Ma,9,9,4892.8
26,m,8,PhD,7,8,4892.52
26,m,10,PhD,8,9,4892.32
27,m,9,PhD,8,7,4892.27
25,f,11,Ma,7,9,4892.18
27,m,11,PhD,8,8,4892.1
29,m,9,Ma,8,8,4892.09
27,f,10,Ma,6,8,4892.05
27,m,11,Ma,7,8,4891.99
30,f,11,Ma,9,8,4891.76
26,m,10,PhD,7,7,4891.58
25,m,10,Ma,8,8,4891.58
27,m,11,Ma,6,7,4891.54
23,m,10,Ma,7,8,4891.47
25,f,9,PhD,8,9,4891.47
28,f,8,PhD,8,7,4891.35
27,m,7,Ma,6,8,4891.05
32,m,11,Ma,7,8,4890.87
26,f,11,Ma,7,8,4890.87
22,m,7,PhD,8,9,4890.75
29,f,8,Ma,7,9,4890.73
28,m,11,Ma,7,7,4890.6
29,f,11,Ma,5,7,4890.43
26,f,10,PhD,6,7,4890.29
27,f,10,Ma,9,9,4890.26
29,f,8,PhD,7,8,4889.95
28,m,10,PhD,7,7,4889.64
26,m,13,Ma,8,9,4889.32
29,f,9,PhD,8,8,4889.31
27,m,11,Ma,7,8,4889.27
28,f,11,Ma,7,8,4889.1
27,m,11,PhD,8,9,4889.03
26,f,10,Ma,8,9,4888.71
24,f,11,PhD,6,6,4888.62
27,m,12,PhD,8,8,4888.59
25,m,13,Ma,7,8,4888.54
25,f,12,Ma,9,8,4888.54
22,m,11,PhD,6,7,4888.49
25,m,8,Ma,7,9,4888.48
27,f,8,PhD,8,9,4888.18
32,m,11,Ma,6,9,4888.13
29,f,11,Ma,8,9,4888.01
29,m,9,Ma,7,9,4887.97
26,f,8,PhD,9,10,4887.52
26,m,10,PhD,8,8,4887.51
28,f,11,PhD,8,8,4887.4
26,m,10,Ma,8,8,4887.37
29,m,9,PhD,7,8,4887.25
32,f,9,PhD,9,9,4887.19
30,m,10,PhD,7,9,4887.11
22,f,12,PhD,9,8,4886.94
25,m,10,PhD,7,9,4886.67
25,m,11,PhD,8,9,4886.63
25,f,11,PhD,6,9,4886.61
31,m,11,Ma,9,7,4886.56
26,f,9,Ma,7,8,4886.52
26,m,9,Ma,7,7,4886.42
27,f,9,Ma,8,10,4886.26
26,f,9,Ma,6,9,4886.25
24,f,10,PhD,8,8,4886.07
29,m,13,Ma,7,8,4885.89
28,m,9,Ma,8,9,4885.71
27,m,9,PhD,9,8,4885.42
27,f,9,Ma,8,9,4885.39
29,f,9,PhD,8,9,4885.34
28,f,9,PhD,8,10,4885.34
27,m,11,Ma,9,9,4884.91
27,f,12,Ma,7,9,4884.88
24,m,10,Ma,7,9,4884.48
26,m,10,PhD,7,8,4884.25
24,f,10,PhD,7,8,4884.13
24,m,7,PhD,8,9,4884.08
