Age,Gender,Experience,Education,Interview Score,Test Score,Salary
26,m,8,Ma,9,9,4057.2
28,m,10,Ma,8,8,4056.95
29,f,10,PhD,9,8,4056.13
26,m,9,Ma,8,10,4055.99
27,f,12,PhD,8,9,4055.66
26,f,12,PhD,8,8,4055.45
30,f,11,PhD,9,9,4054.91
29,f,14,PhD,6,8,4054.87
20,f,13,PhD,8,9,4054.77
27,f,12,PhD,7,8,4054.02
29,f,11,PhD,8,7,4053.93
29,m,11,Ma,7,7,4053.36
22,f,7,PhD,9,9,4053.2
27,f,11,PhD,7,8,4053.11
27,m,8,Ma,10,10,4052.84
27,f,11,PhD,7,9,4052.43
31,m,10,PhD,7,8,4051.6
29,m,12,Ma,8,8,4050.82
28,f,9,PhD,8,9,4050.65
21,m,10,PhD,6,8,4050.4
31,f,9,PhD,7,8,4050.13
26,f,11,PhD,7,10,4050.1
33,m,9,Ma,8,10,4049.84
30,m,10,Ma,8,10,4049.82
28,m,7,PhD,7,8,4049.55
22,f,11,Ma,6,7,4049.43
31,m,9,Ma,7,9,4049.22
28,m,10,Ma,7,10,4048.61
24,f,11,PhD,6,7,4048.09
28,f,13,PhD,8,8,4047.59
23,m,9,Ma,7,8,4047.23
28,f,9,PhD,8,8,4046.72
28,m,8,Ma,8,8,4046.72
29,f,11,PhD,7,8,4046.67
31,m,9,Ma,8,9,4046.59
28,f,10,PhD,6,6,4046.27
27,f,9,PhD,7,8,4045.97
31,f,8,PhD,7,8,4045.26
24,m,8,Ma,7,8,4044.85
26,m,8,Ma,8,9,4044.65
33,m,13,Ma,8,8,4044.07
28,m,11,Ma,8,9,4044
26,f,9,Ma,6,7,4043.95
30,m,8,Ma,6,7,4043.7
25,f,8,PhD,8,8,4043.51
24,m,8,PhD,7,10,4043.32
28,f,11,Ma,7,8,4043.17
21,f,11,PhD,8,8,4042.68
27,f,11,PhD,6,6,4042.54
32,f,8,PhD,8,10,4042.53
28,m,11,Ma,7,9,4042.31
30,f,11,PhD,7,9,4042.01
24,f,11,Ma,7,9,4041.86
29,m,11,Ma,9,10,4041.8
24,f,12,Ma,6,8,4041.71
30,m,8,Ma,9,9,4041.48
25,f,11,PhD,7,8,4041.36
26,f,10,PhD,8,10,4041.29
27,m,8,Ma,6,8,4040.97
29,f,11,PhD,7,7,4040.63
28,f,12,PhD,8,7,4040.13
26,f,14,Ma,6,7,4039.69
23,m,11,Ma,7,8,4039.37
26,m,8,Ma,6,8,4037.54
28,m,8,Ma,6,7,4037.01
28,m,10,Ma,7,7,4034.92
29,f,11,PhD,7,9,4034.31
24,m,12,Ma,7,8,4033.9
28,f,10,PhD,8,8,4033.89
32,m,9,Ma,8,8,4033.68
29,f,11,PhD,8,8,4033.45
28,m,12,Ma,8,7,4032.65
28,f,12,PhD,7,8,4032.64
23,m,9,Ma,8,8,4032.63
27,m,7,Ma,8,8,4030.98
24,f,9,PhD,8,10,4030.69
27,f,12,PhD,6,8,4030.28
29,f,11,PhD,8,7,4030.06
27,f,8,PhD,8,9,4029.84
25,m,9,Ma,7,9,4029.17
27,m,10,PhD,9,8,4028.51
20,f,13,PhD,7,9,4028.47
28,f,12,Ma,8,8,4028.1
33,m,10,Ma,6,8,4027.98
31,m,9,Ma,7,9,4027.32
26,f,9,PhD,6,9,4026.86
26,m,9,Ma,8,6,4026.33
24,f,9,PhD,7,9,4026.32
27,f,11,PhD,9,10,4026.29
26,f,11,PhD,7,9,4026.09
26,f,11,PhD,7,8,4025.92
29,f,11,PhD,6,8,4025.41
28,f,8,PhD,6,7,4025.27
29,f,9,PhD,9,8,4025.06
29,m,10,Ma,6,7,4024.74
25,f,10,PhD,8,8,4023.69
25,m,9,Ma,7,9,4023.64
27,f,11,PhD,7,8,4023.33
25,f,10,PhD,8,8,4023.3
29,f,11,PhD,7,8,4023.06
31,f,12,PhD,8,8,4022.93
24,m,8,Ma,9,8,4022.71
31,m,8,Ma,8,8,4022.39
29,f,10,PhD,6,6,4022.38
26,m,10,Ma,6,7,4022.28
22,m,10,Ma,7,8,4022.03
26,m,8,Ma,6,9,4022
24,f,13,PhD,7,10,4021.78
27,f,10,Ma,9,7,4021.15
25,f,8,Ma,8,10,4020.79
29,m,8,PhD,5,7,4020.64
26,m,9,Ma,8,8,4020.29
30,m,6,PhD,8,9,4020.08
26,m,10,Ma,8,9,4019.89
24,f,10,PhD,7,7,4019.29
24,m,8,Ma,5,8,4018.58
30,f,11,PhD,7,7,4018.37
27,f,11,PhD,7,7,4018.06
27,f,8,PhD,8,8,4017.87
28,f,13,PhD,7,8,4017.83
26,m,10,Ma,7,10,4017.81
27,m,8,PhD,9,10,4017.43
29,f,12,PhD,9,8,4016.93
26,m,10,Ma,7,9,4016.76
26,f,12,Ma,7,8,4016.23
31,f,12,PhD,8,7,4015.96
27,f,10,PhD,6,7,4015.69
24,f,11,PhD,7,9,4015.36
22,f,13,Ma,7,9,4015.16
30,f,10,PhD,6,8,4015.16
26,f,11,PhD,8,7,4014.75
33,m,6,Ma,7,8,4013.47
29,m,7,Ma,7,9,4013.29
29,f,10,PhD,7,10,4013.18
23,f,11,PhD,7,7,4012.65
25,f,9,PhD,7,9,4012.61
24,m,11,Ma,7,7,4012.44
28,m,9,Ma,8,9,4011.68
28,m,11,Ma,8,9,4011.29
28,f,9,PhD,8,8,4011
26,f,9,PhD,8,8,4010.8
25,f,13,PhD,8,7,4010.34
26,f,12,PhD,8,9,4010.2
25,f,11,PhD,7,6,4010.15
29,f,13,PhD,7,8,4010
25,f,10,Ma,9,8,4009.69
28,f,12,PhD,8,7,4009.19
26,f,9,PhD,7,8,4008.93
28,f,8,PhD,7,8,4008.5
26,f,8,PhD,7,9,4007.95
30,f,14,PhD,8,9,4007.63
31,f,9,PhD,7,10,4007.56
28,f,8,PhD,8,10,4007.33
28,f,11,Ma,10,9,4006.88
32,m,9,Ma,7,8,4006.28
25,f,10,PhD,8,9,4005.74
27,f,11,PhD,7,8,4005.69
29,m,8,Ma,8,9,4005.57
28,m,9,Ma,7,9,4005.41
30,f,13,Ma,8,9,4005.23
22,f,10,PhD,9,10,4005.04
25,f,11,PhD,8,9,4004.56
29,f,12,PhD,8,8,4004.36
27,f,9,PhD,7,9,4004.12
30,f,12,PhD,9,9,4003.96
30,f,10,PhD,8,9,4003.77
29,f,11,PhD,6,8,4003.46
25,m,11,Ma,8,7,4003.37
30,m,9,Ma,8,8,4003.14
22,f,10,PhD,8,10,4002.51
26,m,9,Ma,8,8,4001.92
25,f,10,PhD,7,8,4001.89
28,f,11,PhD,7,9,4001.86
27,f,11,PhD,7,7,4001.55
28,f,14,Ma,8,9,4001.34
28,f,11,PhD,7,8,4001.23
30,f,8,PhD,8,7,4001.08
27,f,10,PhD,7,7,4000.95
26,m,7,Ma,6,7,4000.81
28,f,8,PhD,7,8,4000.59
28,f,10,PhD,8,9,4000.13
28,f,9,PhD,7,10,3999.6
28,f,9,PhD,7,7,3999.54
24,m,11,Ma,7,7,3999.07
27,f,10,PhD,10,8,3998.98
26,f,11,PhD,8,10,3998.55
24,f,11,Ma,8,10,3998.44
24,f,9,Ma,7,9,3998.17
27,f,8,PhD,8,10,3997.85
35,f,12,PhD,7,8,3997.83
24,m,10,Ma,7,9,3997.8
27,f,11,PhD,8,8,3997.65
27,m,6,PhD,8,10,3997.58
22,f,10,PhD,8,8,3996.99
28,f,13,PhD,7,9,3996.79
26,m,11,Ma,7,9,3996.73
27,f,10,PhD,7,8,3995.71
28,f,10,PhD,8,8,3995.6
28,f,10,PhD,7,10,3995.33
27,f,10,PhD,7,9,3994.68
34,f,13,PhD,9,9,3994.52
29,f,11,PhD,8,9,3994.51
26,f,8,PhD,7,8,3994.4
24,f,11,PhD,8,9,3994.32
30,m,8,Ma,6,7,3994.21
24,m,9,Ma,9,9,3994.02
30,m,8,Ma,9,9,3993.98
27,f,12,PhD,9,7,3993.73
30,f,12,PhD,8,10,3993.52
31,f,13,PhD,8,8,3993.41
24,m,9,Ma,7,8,3993.06
29,f,11,PhD,7,9,3992.54
30,f,10,PhD,8,8,3991.96
30,f,11,PhD,7,9,3991.93
23,m,7,Ma,7,7,3991.24
24,f,10,PhD,7,7,3991.04
29,f,12,PhD,7,9,3990.96
25,m,9,Ma,8,9,3990.69
23,m,9,PhD,7,8,3990.49
29,m,9,Ma,7,9,3990.26
25,m,11,Ma,10,8,3989.85
28,m,8,Ma,7,6,3989.62
22,m,9,Ma,7,9,3989.33
28,f,12,PhD,8,9,3989.22
24,m,9,PhD,6,8,3989.19
24,f,11,PhD,8,9,3988.96
25,m,8,Ma,8,8,3988.72
26,f,13,Ma,8,8,3988.35
27,f,12,Ma,7,9,3987.88
26,m,9,Ma,7,8,3987.79
27,f,12,Ma,7,9,3987.52
28,m,9,Ma,7,9,3987.5
30,f,12,PhD,8,9,3986.4
26,f,11,PhD,8,8,3986.18
25,f,10,PhD,8,8,3985.79
31,f,12,Ma,9,8,3985.46
26,f,8,PhD,8,8,3985.43
28,f,11,Ma,6,9,3985.21
27,m,9,Ma,6,8,3985.17
22,f,10,PhD,7,9,3985.1
29,f,11,PhD,8,8,3985.02
25,m,8,Ma,9,7,3984.45
28,m,8,Ma,7,8,3984.4
26,f,11,PhD,6,7,3983.69
25,m,8,Ma,8,10,3983.46
28,f,13,PhD,7,7,3982.9
27,f,8,PhD,8,8,3982.63
31,f,11,PhD,9,9,3982.58
29,m,11,Ma,7,10,3982.14
29,f,10,PhD,8,9,3982.08
34,f,9,PhD,6,7,3981.41
27,f,10,PhD,8,9,3981.15
26,f,10,PhD,8,8,3980.9
30,f,11,Ma,7,8,3980.85
30,f,9,PhD,7,10,3980.74
28,m,10,Ma,5,7,3980.7
30,f,10,PhD,6,8,3980.5
29,f,10,PhD,7,8,3980.39
28,f,10,PhD,7,8,3980.34
29,m,12,Ma,8,9,3980.33
26,f,11,PhD,8,8,3979.73
29,f,10,PhD,9,8,3979.09
30,m,11,Ma,8,9,3978.24
28,f,10,PhD,10,9,3977.62
28,f,11,Ma,10,9,3977.43
29,f,9,PhD,8,8,3977.16
27,f,8,PhD,7,8,3976.98
29,m,6,PhD,8,7,3976.9
32,f,9,PhD,7,9,3976.78
32,m,9,Ma,7,9,3976.78
28,f,12,PhD,8,9,3976.74
28,m,9,Ma,9,8,3976.39
22,f,13,PhD,8,9,3976.08
23,m,10,Ma,7,8,3975.93
29,f,11,PhD,9,9,3975.48
28,f,11,PhD,9,10,3974.74
33,m,8,Ma,8,9,3974.61
27,f,12,PhD,8,9,3974.37
27,f,12,PhD,7,8,3973.99
24,f,11,PhD,8,9,3973.87
24,f,12,PhD,7,8,3973.78
26,f,12,Ma,8,9,3973.61
26,m,10,Ma,7,9,3973.33
30,f,10,PhD,8,9,3973.21
31,f,9,PhD,7,9,3973.2
26,f,13,Ma,7,7,3973.1
29,f,6,PhD,8,9,3973.02
30,f,13,PhD,9,9,3972.76
25,m,8,Ma,6,9,3972.71
26,f,11,PhD,7,8,3972.26
29,m,11,Ma,7,10,3972.21
33,m,10,Ma,7,8,3971.36
30,m,9,Ma,7,10,3970.6
28,m,9,Ma,8,8,3970.52
22,f,10,PhD,8,9,3970.25
24,f,13,PhD,9,10,3969.9
33,f,9,PhD,7,8,3969.64
23,f,9,PhD,6,7,3969.43
31,f,12,Ma,7,9,3968.93
27,f,10,PhD,7,9,3968.88
29,m,11,Ma,6,8,3968.81
29,f,11,PhD,8,10,3968.68
25,f,11,PhD,8,9,3968.5
25,f,11,PhD,7,9,3968.29
28,f,10,PhD,7,8,3968.22
25,f,11,PhD,8,9,3967.66
30,f,10,Ma,10,8,3967.6
27,m,9,Ma,7,8,3967.14
25,f,10,PhD,8,7,3967.09
26,m,9,Ma,7,8,3966.85
28,m,12,Ma,9,9,3966.39
24,f,11,PhD,7,8,3966.3
32,f,10,PhD,6,8,3965.96
29,f,10,PhD,8,9,3965.88
28,f,10,PhD,6,7,3965.68
25,m,7,PhD,6,7,3965.65
23,m,10,Ma,6,7,3965.64
30,f,8,PhD,9,8,3965.05
35,f,11,PhD,8,9,3964.93
25,m,10,Ma,8,8,3964.73
25,f,12,PhD,7,7,3963.72
26,f,11,Ma,6,7,3963.17
28,f,11,Ma,8,9,3963.12
29,f,9,PhD,7,9,3962.83
33,m,14,Ma,7,9,3962.78
26,f,10,PhD,7,8,3962.74
29,f,10,PhD,6,8,3962.3
25,f,14,Ma,8,8,3961.67
30,f,12,PhD,7,10,3961.09
29,f,11,PhD,7,9,3960.52
30,m,9,Ma,7,8,3960.43
25,f,11,PhD,8,8,3960.42
31,f,11,PhD,6,6,3960.15
30,f,10,PhD,7,8,3959.72
31,m,9,Ma,9,8,3958.5
29,f,10,PhD,9,8,3958.04
29,m,8,Ma,9,9,3957.89
24,m,8,Ma,7,9,3957.76
28,f,11,PhD,8,8,3957.61
26,m,9,PhD,8,9,3957.15
25,f,13,PhD,7,8,3957.13
30,f,12,PhD,7,9,3957.07
30,m,11,Ma,7,8,3956.96
25,f,12,Ma,8,7,3956.94
26,m,8,Ma,8,8,3956.64
25,f,12,PhD,7,8,3956.6
25,f,12,PhD,7,10,3956.06
27,f,12,PhD,6,8,3956.04
30,f,6,PhD,7,10,3955.89
28,f,7,PhD,7,9,3955.61
30,f,9,PhD,7,9,3955.37
30,f,13,PhD,7,9,3955.09
26,f,11,PhD,9,8,3954.93
29,f,11,PhD,7,8,3954.53
32,m,9,Ma,8,8,3953.95
31,m,8,Ma,8,7,3953.95
26,f,8,PhD,10,7,3953.7
24,f,12,PhD,7,8,3953.37
28,m,9,Ma,7,9,3953.24
26,f,12,PhD,7,8,3953.22
25,m,6,Ma,7,7,3953.07
25,m,11,Ma,7,7,3952.82
27,f,12,PhD,6,7,3952.72
28,f,9,PhD,8,9,3952.66
24,f,12,Ma,8,10,3952.6
28,f,10,PhD,6,8,3952.41
29,f,8,PhD,7,7,3952.29
24,f,11,PhD,8,7,3952.27
30,m,8,Ma,7,10,3952.09
29,m,11,Ma,8,10,3951.79
26,f,12,PhD,7,8,3951.52
30,f,10,PhD,7,10,3951.43
25,f,8,PhD,7,8,3951.1
30,f,12,PhD,8,9,3950.55
25,m,10,Ma,6,7,3950.55
29,f,9,PhD,6,7,3949.86
30,f,11,PhD,7,8,3949.66
24,f,11,PhD,7,9,3949.48
33,f,11,PhD,6,8,3949.2
30,f,10,PhD,6,7,3948.78
25,f,9,PhD,9,7,3948.74
31,m,10,PhD,7,8,3948.51
29,m,6,Ma,8,9,3948.34
28,f,12,PhD,7,8,3947.85
28,f,10,PhD,7,10,3947.76
28,f,13,PhD,7,8,3947.76
28,f,8,PhD,8,9,3947.76
29,f,10,PhD,6,7,3947.67
28,f,10,PhD,7,8,3947.02
28,f,11,PhD,6,7,3946.95
28,f,9,PhD,8,7,3946.88
24,f,9,PhD,9,9,3946.78
26,f,11,PhD,9,10,3946.54
29,f,10,PhD,7,8,3946.35
25,m,10,Ma,7,7,3946.27
31,m,9,Ma,6,9,3944.87
28,f,14,Ma,8,8,3944.66
24,f,12,PhD,8,9,3944.61
24,f,9,PhD,7,10,3943.73
29,m,10,Ma,7,8,3942.03
28,f,12,PhD,9,7,3941.88
27,m,9,Ma,9,8,3941.41
24,f,9,PhD,7,8,3941.4
27,f,10,PhD,7,9,3941.02
29,f,9,Ma,8,8,3940.1
28,f,13,PhD,5,8,3940.05
27,f,8,PhD,8,8,3939.15
29,f,9,PhD,7,9,3939.1
27,f,11,PhD,8,9,3939.02
27,f,10,PhD,7,9,3938.96
30,f,11,PhD,7,9,3938.44
29,f,10,PhD,8,9,3938.38
33,f,12,Ma,8,9,3937.89
31,f,11,PhD,7,8,3937.69
29,m,9,Ma,8,7,3937.57
28,f,11,Ma,8,9,3937.27
29,m,9,Ma,8,8,3936.85
29,f,10,PhD,6,7,3936.56
30,f,12,PhD,9,8,3936.43
29,f,11,PhD,8,8,3936.3
28,m,9,Ma,9,8,3936.12
27,m,9,Ma,9,7,3936.02
23,f,10,PhD,8,8,3935.97
29,f,9,PhD,5,7,3935.94
28,f,13,PhD,7,8,3935.86
22,f,14,PhD,8,8,3935.47
24,m,10,PhD,8,9,3934.75
27,f,10,PhD,7,8,3934.7
31,f,11,PhD,7,9,3934.58
26,f,12,PhD,8,6,3934.31
25,f,12,PhD,7,9,3933.98
31,m,7,Ma,8,9,3933.72
26,f,11,Ma,7,9,3933.58
26,m,8,Ma,9,7,3933.2
24,f,10,PhD,9,9,3933.14
30,f,12,PhD,8,8,3932.72
24,f,14,PhD,8,8,3932.39
28,f,13,PhD,7,8,3932.12
27,m,8,Ma,7,9,3931.37
27,m,9,Ma,8,8,3931.12
31,m,9,Ma,7,10,3931.05
26,f,12,PhD,7,9,3930.6
24,m,10,Ma,7,8,3930.54
28,m,9,Ma,8,8,3930.48
26,m,7,Ma,8,9,3930.39
29,m,7,Ma,9,9,3929.73
26,f,12,PhD,8,9,3929.66
28,f,9,Ma,8,9,3929.54
26,f,11,PhD,8,8,3929.5
30,f,12,PhD,8,8,3929.41
28,f,12,Ma,8,8,3928.97
31,f,11,PhD,7,9,3928.78
25,f,13,PhD,8,9,3928.63
25,f,10,Ma,7,9,3927.48
32,m,10,Ma,9,9,3927.41
26,f,10,PhD,8,9,3926.8
27,m,8,Ma,8,8,3926.74
29,f,10,PhD,9,7,3926.01
30,f,12,Ma,7,9,3925.79
25,f,11,Ma,7,9,3925.6
29,f,12,PhD,8,8,3925.59
30,m,9,Ma,7,8,3925.5
28,f,12,PhD,7,8,3925.21
26,f,12,PhD,7,8,3924.82
28,f,9,PhD,8,9,3924.69
28,f,11,PhD,9,8,3924.46
31,f,12,PhD,7,9,3924.44
29,f,12,PhD,8,7,3924.31
28,f,12,PhD,9,8,3924.04
29,f,10,PhD,7,9,3923.8
27,f,11,PhD,8,8,3923.42
26,f,10,PhD,7,9,3922.93
31,f,11,PhD,6,8,3922.82
28,f,10,Ma,8,8,3922.62
30,f,13,PhD,8,7,3922.52
27,m,7,Ma,8,10,3921.87
28,f,12,Ma,7,9,3921.69
27,f,9,PhD,7,9,3920.71
24,f,12,PhD,7,9,3920.42
27,f,11,Ma,6,6,3920.31
32,f,9,PhD,7,8,3920.18
26,f,10,PhD,7,9,3919.95
29,m,8,Ma,7,9,3919.86
26,f,9,PhD,8,8,3918.92
23,f,8,PhD,8,7,3918.51
23,m,8,Ma,8,8,3918
28,f,10,PhD,8,9,3917.99
26,f,9,PhD,8,7,3917.83
27,m,8,PhD,7,9,3917.29
22,f,11,PhD,8,9,3917.27
25,f,10,Ma,8,8,3916.51
32,f,9,PhD,8,8,3916.39
26,f,10,PhD,8,8,3916.3
25,f,9,PhD,7,8,3916.27
31,m,9,Ma,7,9,3915.8
26,f,9,PhD,8,9,3915.49
30,f,11,PhD,7,9,3915.27
23,f,11,PhD,6,7,3915.11
26,f,10,PhD,7,10,3915.01
28,f,9,PhD,7,8,3914.7
26,f,10,PhD,7,9,3914.67
31,m,10,Ma,9,8,3914.53
26,f,10,PhD,7,9,3914.45
28,f,10,PhD,7,8,3914.43
25,f,14,Ma,7,9,3914.39
28,m,11,Ma,8,8,3914.19
28,f,13,PhD,8,8,3913.99
27,m,11,Ma,6,8,3913.93
26,f,9,PhD,7,8,3913.75
31,m,6,Ma,8,8,3913.37
28,f,11,PhD,9,9,3913.17
25,f,10,PhD,7,8,3913.14
29,f,8,PhD,6,9,3912.06
35,f,9,PhD,8,10,3911.9
21,f,9,PhD,7,9,3911.88
27,f,13,Ma,8,7,3911.55
28,f,10,PhD,9,9,3911.24
31,f,11,PhD,5,8,3911.02
27,f,12,PhD,8,8,3910.97
30,f,10,PhD,8,8,3910.97
27,f,12,PhD,8,8,3910.88
31,f,13,Ma,6,8,3910.64
30,f,9,PhD,8,8,3910.57
29,f,7,PhD,7,8,3910.43
25,f,8,PhD,7,9,3910.05
25,f,11,PhD,8,8,3909.86
30,f,10,PhD,8,8,3909.8
30,f,9,PhD,8,9,3909.68
28,f,12,PhD,8,8,3909.47
30,f,9,PhD,6,8,3909.13
33,f,10,PhD,7,9,3909.12
26,f,10,PhD,7,9,3908.97
27,f,10,Ma,7,8,3908.93
24,m,8,Ma,8,9,3908.6
28,f,12,PhD,6,9,3908.46
26,m,7,Ma,8,7,3908.4
29,f,11,PhD,7,9,3908.31
29,f,11,Ma,7,9,3907.42
25,f,11,PhD,9,10,3906.67
27,f,9,PhD,8,8,3906.09
27,f,9,PhD,8,9,3905.98
25,f,12,PhD,8,9,3905.47
26,f,11,Ma,8,9,3905.21
24,m,10,Ma,8,9,3905.08
30,f,10,PhD,7,8,3904.86
28,f,9,PhD,7,9,3904.29
26,f,7,Ma,6,7,3904.15
28,f,10,PhD,8,8,3904.09
26,f,9,PhD,8,10,3904.06
31,f,12,PhD,8,8,3903.91
29,f,10,PhD,7,7,3903.85
29,f,13,Ma,9,9,3903.64
26,m,11,Ma,9,9,3903.63
24,f,10,PhD,8,8,3903.21
23,f,10,PhD,8,8,3903.02
30,f,15,Ma,7,9,3902.94
26,f,13,PhD,6,7,3902.48
26,f,11,Ma,9,7,3902.47
29,f,9,PhD,9,9,3902.42
28,f,11,PhD,7,9,3902.25
27,f,10,PhD,7,8,3901.92
22,m,8,Ma,7,8,3901.9
28,f,10,PhD,7,8,3901.46
26,f,12,PhD,8,7,3900.4
28,m,6,Ma,7,10,3900.17
24,m,6,Ma,9,9,3899.74
25,f,9,Ma,7,8,3899.68
28,f,9,PhD,7,9,3899.11
29,f,11,PhD,8,9,3898.38
26,f,11,Ma,6,6,3898.36
29,f,12,PhD,7,9,3897.97
28,m,7,Ma,7,8,3897.9
28,f,8,PhD,8,7,3897.49
29,f,13,PhD,8,10,3896.68
27,f,8,PhD,8,9,3896.56
25,f,10,PhD,8,9,3896.23
24,f,10,PhD,9,9,3896.21
29,f,11,PhD,7,7,3896.08
26,m,10,Ma,7,9,3895.98
26,f,8,PhD,9,8,3895.87
28,f,12,PhD,6,9,3895.44
25,f,12,Ma,7,9,3895.24
26,f,10,PhD,7,10,3895.23
32,f,10,PhD,8,8,3895.04
29,f,12,PhD,8,10,3894.99
32,f,11,PhD,6,8,3894.98
28,m,8,Ma,9,8,3894.83
26,f,11,PhD,7,9,3894.71
25,f,11,PhD,7,7,3894.59
27,f,10,PhD,7,10,3894.51
28,m,11,Ma,8,9,3894.39
26,f,8,PhD,8,9,3894.36
25,f,12,Ma,8,9,3894.31
28,f,8,Ma,6,8,3894.1
30,f,10,PhD,8,9,3894.01
31,f,12,PhD,7,8,3893.66
27,f,10,PhD,7,8,3893.56
29,f,10,PhD,8,8,3893.51
26,m,8,Ma,7,10,3893.29
30,f,9,PhD,8,8,3892.8
28,f,12,PhD,7,9,3892.5
31,m,11,Ma,8,8,3892.39
27,m,8,Ma,8,9,3892.35
28,f,14,PhD,8,8,3892.09
29,f,9,PhD,10,8,3892.04
25,f,14,Ma,7,8,3891.87
31,f,12,PhD,9,10,3891.8
29,f,10,PhD,8,8,3891.48
28,f,11,PhD,7,8,3891.42
26,f,10,PhD,7,9,3891.39
29,f,12,Ma,7,8,3891.38
28,f,11,PhD,7,7,3891.17
26,f,8,PhD,7,9,3891.04
24,m,9,Ma,8,9,3890.94
26,m,8,Ma,8,7,3890.75
26,f,11,PhD,7,9,3890.59
28,f,10,PhD,6,7,3889.89
29,f,12,PhD,6,6,3889.16
28,f,11,PhD,7,9,3889.02
28,m,8,Ma,7,9,3888.22
29,f,10,PhD,7,9,3888.09
30,f,10,PhD,7,8,3888
33,m,7,Ma,9,9,3887.88
22,f,10,PhD,8,7,3887.59
31,m,10,Ma,7,9,3886.72
28,f,10,PhD,6,7,3886.56
29,f,12,PhD,8,8,3886.22
25,f,13,PhD,7,9,3886.1
27,m,7,Ma,7,9,3885.86
29,f,10,Ma,8,7,3885.77
29,f,10,PhD,8,10,3885.6
27,f,11,PhD,8,10,3885.4
28,f,10,PhD,8,9,3885.37
28,f,11,Ma,7,10,3885.25
29,f,9,PhD,7,10,3884.89
25,f,10,PhD,8,8,3884.57
26,f,11,Ma,9,8,3884.19
27,f,12,Ma,7,7,3883.19
26,f,15,Ma,8,7,3883.05
26,f,10,PhD,7,8,3883.02
30,m,10,Ma,8,8,3882.57
24,m,9,Ma,8,9,3882.51
29,f,12,PhD,8,10,3881.88
30,f,9,PhD,9,10,3881.63
24,f,11,Ma,7,9,3881.53
23,m,10,Ma,5,7,3881.42
26,f,9,PhD,8,7,3881.19
28,f,9,PhD,7,8,3881.1
29,f,9,PhD,8,7,3880.95
30,f,14,Ma,8,9,3880.19
25,f,11,Ma,7,10,3879.85
24,f,8,PhD,6,7,3879.56
25,f,9,PhD,7,10,3879.1
28,f,13,Ma,8,9,3879.04
29,f,10,PhD,7,9,3878.94
26,m,8,PhD,7,7,3878.74
28,f,12,PhD,8,8,3878.37
27,f,10,PhD,7,9,3878.3
33,f,8,PhD,7,6,3878.01
27,m,11,Ma,8,8,3877.88
29,f,11,PhD,7,8,3877.82
26,f,11,PhD,7,9,3877.79
24,f,9,PhD,6,9,3877.78
27,f,13,PhD,9,9,3877.15
28,f,9,PhD,7,8,3877.07
23,f,14,PhD,8,7,3875.93
24,m,11,Ma,8,9,3874.97
26,f,12,PhD,9,9,3874.01
25,f,11,PhD,9,8,3873.49
26,f,10,PhD,6,8,3873.41
29,f,10,PhD,7,8,3873.22
28,m,8,Ma,6,8,3872.93
23,f,8,Ma,7,7,3872.91
34,f,9,PhD,8,9,3872.55
25,f,11,PhD,8,10,3872.41
30,f,11,Ma,9,8,3872.25
27,m,10,Ma,8,9,3872.22
26,f,8,PhD,8,8,3871.42
31,f,7,PhD,7,10,3871.1
30,f,12,Ma,8,9,3871.07
30,f,9,PhD,8,10,3871.07
24,f,8,PhD,8,9,3870.25
25,f,12,PhD,8,10,3869.71
25,f,11,PhD,9,8,3869.46
29,f,12,PhD,7,9,3868.88
25,f,11,PhD,7,8,3868.58
25,f,9,PhD,7,9,3867.46
25,f,11,Ma,7,10,3867.44
31,f,12,PhD,8,10,3867.16
27,f,10,PhD,9,8,3866.88
29,f,11,PhD,7,8,3866.81
25,f,10,PhD,8,8,3866.42
29,f,9,PhD,7,10,3866.34
27,m,8,PhD,9,9,3865.54
30,f,10,Ma,6,7,3865.51
34,f,12,PhD,8,10,3865.28
27,f,11,Ma,7,8,3865.15
29,f,10,PhD,8,8,3865.15
25,m,9,Ma,6,8,3865.11
25,m,9,Ma,9,8,3864.78
30,m,8,Ma,9,10,3864.23
30,m,9,Ma,9,6,3863.74
28,f,11,PhD,8,9,3863.53
27,f,12,Ma,8,6,3863.52
28,f,12,PhD,8,9,3863.45
27,m,10,Ma,9,8,3862.94
27,f,10,Ma,6,6,3862.83
29,m,12,Ma,8,8,3862.73
28,f,10,PhD,7,9,3862.63
26,f,9,PhD,8,7,3862.61
22,m,8,Ma,6,7,3862.55
29,f,11,PhD,7,8,3862.06
24,f,9,PhD,8,8,3861.94
23,m,10,Ma,9,9,3861.68
27,f,11,PhD,9,8,3861.22
27,m,8,Ma,9,8,3860.94
30,f,8,PhD,6,9,3860.88
31,f,11,Ma,8,9,3860.51
26,f,10,Ma,9,8,3860.3
30,f,11,PhD,8,9,3860.27
23,f,10,PhD,8,8,3860.21
28,f,9,PhD,8,9,3860.16
26,f,14,PhD,7,10,3859.9
25,f,11,PhD,7,7,3859.88
29,f,10,PhD,8,8,3859.75
29,f,11,Ma,7,7,3859.52
33,f,12,PhD,8,10,3859.28
28,f,12,Ma,7,9,3858.99
29,f,8,PhD,6,7,3858.7
31,f,8,Ma,6,7,3858.31
29,f,9,PhD,8,8,3858.15
27,f,8,PhD,7,8,3858.11
30,f,9,PhD,8,8,3858.01
32,f,11,PhD,8,9,3857.23
28,m,8,Ma,7,8,3856.93
